Cwa,Credits,Study Hours,Difficulty,Scores
54,2,7.5,1,58
54,1,7.5,1,53
54,1,15,4,48
54,1,30,4,70
54,1,11.25,1,40
54,3,11.25,2,62
54,1,37.5,5,63
54,3,18.75,4,51
54,1,7.5,5,36
51,2,11.25,1,58
51,3,26.25,5,62
51,4,26.25,4,58
51,2,7.5,4,39
51,3,3.75,3,39
51,4,3.75,1,62
51,3,15,5,44
51,2,15,3,32
52,2,11.25,1,61
52,2,11.25,5,30
52,3,3.75,2,72
52,2,30,5,56
52,2,3.75,3,48
52,2,11.25,4,43
52,3,7.5,4,35
52,3,3.75,3,57
52,2,11.25,3,46
52,3,18.75,5,62
53,3,22.5,5,63
53,2,15,1,72
53,2,7.5,1,51
53,3,3.75,1,57
53,1,7.5,5,31
53,2,11.25,3,57
53,2,15,2,40
53,1,3.75,2,70
53,3,11.25,2,35
50,4,3.75,4,30
50,3,26.25,4,66
50,2,3.75,3,47
50,3,15,2,68
50,2,7.5,1,35
50,1,11.25,2,46
50,1,11.25,3,67
51,1,37.5,4,72
51,1,3.75,1,44
51,1,15,3,65
51,1,11.25,1,59
51,1,11.25,2,68
51,1,3.75,1,58
51,2,3.75,5,36
51,3,11.25,2,39
51,3,33.75,5,53
51,3,26.25,4,52
51,1,11.25,3,39
51,1,26.25,5,60
54,3,33.75,4,58
54,2,11.25,5,30
54,4,7.5,2,40
54,3,15,3,40
54,2,41.25,5,67
54,4,15,1,71
54,3,37.5,4,67
50,2,11.25,2,65
50,4,41.25,5,68
50,4,11.25,3,57
50,2,15,2,34
50,3,26.25,5,59
50,2,11.25,4,30
50,4,15,2,30
50,1,3.75,3,45
51,4,7.5,5,44
51,3,7.5,1,76
51,4,7.5,5,44
51,2,15,5,40
51,4,3.75,4,41
51,2,3.75,4,51
51,2,15,2,79
51,1,3.75,1,39
54,2,26.25,4,73
54,1,11.25,4,58
54,1,7.5,4,55
54,2,3.75,3,40
54,3,15,4,48
54,2,11.25,2,47
54,2,3.75,1,42
54,3,11.25,3,72
54,2,15,5,41
54,1,11.25,3,67
53,2,3.75,2,33
53,2,7.5,3,53
53,1,15,1,72
53,1,7.5,3,52
53,3,15,5,55
53,2,3.75,4,50
53,4,15,3,55
53,1,7.5,2,51
53,4,11.25,4,51
53,3,3.75,2,61
51,4,3.75,2,66
51,4,11.25,2,38
51,4,22.5,4,50
51,4,15,1,41
51,2,3.75,2,49
51,2,11.25,3,71
51,4,30,5,59
51,4,7.5,1,71
51,2,7.5,2,40
51,1,41.25,4,62
51,1,33.75,4,59
51,4,15,4,36
51,4,7.5,3,39
54,2,3.75,2,58
54,1,33.75,4,48
54,4,37.5,4,62
54,1,15,5,37
54,1,11.25,3,53
54,3,33.75,5,54
54,2,30,5,51
54,1,26.25,4,50
54,2,3.75,1,61
54,2,7.5,4,44
52,1,3.75,1,66
52,1,3.75,1,58
52,2,15,2,42
52,2,18.75,4,74
52,1,3.75,1,38
52,1,7.5,1,77
52,2,11.25,3,76
52,2,11.25,4,33
52,1,15,2,55
52,2,7.5,3,33
52,2,3.75,1,37
53,3,15,5,41
53,2,3.75,5,49
53,3,15,1,70
53,1,22.5,4,64
53,2,15,2,71
53,1,11.25,4,40
53,3,3.75,2,49
53,4,15,5,35
53,1,3.75,3,66
53,1,11.25,3,65
53,3,37.5,5,59
51,1,37.5,5,57
51,1,15,3,53
51,1,7.5,3,58
51,2,15,4,53
51,2,15,3,67
51,2,3.75,3,56
51,2,7.5,3,44
51,3,15,3,34
51,1,11.25,2,59
51,1,7.5,5,36
51,3,3.75,1,55
51,1,11.25,3,44
51,1,15,2,39
51,1,41.25,5,53
51,2,26.25,4,54
51,1,15,2,50
51,3,7.5,4,39
51,1,7.5,1,71
51,1,3.75,4,33
51,1,15,3,41
51,3,33.75,4,52
51,2,7.5,1,66
51,1,11.25,1,74
53,3,11.25,2,62
53,4,11.25,1,63
53,4,3.75,5,47
53,2,7.5,3,64
53,2,3.75,2,47
53,3,7.5,3,49
53,1,7.5,1,77
53,3,11.25,3,38
53,2,11.25,5,44
53,1,11.25,5,41
53,1,11.25,1,59
53,1,3.75,3,30
53,1,37.5,4,64
53,3,15,3,30
53,1,26.25,4,68
53,1,15,1,56
53,2,15,5,58
53,2,11.25,3,57
53,1,22.5,4,60
53,3,37.5,5,69
53,1,3.75,3,49
51,1,3.75,1,57
51,3,15,1,53
51,2,41.25,4,65
51,2,7.5,3,65
51,3,11.25,4,37
51,1,26.25,5,47
51,1,7.5,3,37
51,2,30,4,57
51,1,3.75,5,38
51,3,15,2,58
51,2,11.25,2,37
52,3,7.5,3,63
52,4,18.75,5,66
52,3,7.5,1,52
52,3,15,1,56
52,3,11.25,3,36
52,1,11.25,2,35
52,2,11.25,5,34
52,1,11.25,5,52
51,4,11.25,3,61
51,3,15,1,60
51,3,7.5,5,30
51,1,7.5,1,31
51,1,15,1,46
51,2,18.75,5,49
51,3,11.25,3,59
52,4,3.75,2,58
52,4,3.75,2,62
52,1,15,3,63
52,3,7.5,1,30
52,1,7.5,3,34
52,2,11.25,2,52
52,2,15,4,55
52,4,7.5,3,64
52,4,33.75,5,68
52,4,11.25,2,37
52,2,3.75,1,32
52,3,7.5,3,58
52,3,7.5,3,42
54,3,15,3,36
54,3,11.25,1,66
54,4,18.75,5,61
54,2,3.75,1,63
54,3,11.25,3,49
54,2,3.75,2,37
54,4,3.75,1,76
54,3,3.75,4,32
52,4,30,5,56
52,2,7.5,3,47
52,3,7.5,3,41
52,4,15,2,62
52,3,7.5,4,43
52,1,33.75,5,55
52,2,26.25,5,50
52,1,7.5,1,30
52,1,37.5,5,64
52,3,30,4,60
50,2,18.75,5,48
50,2,7.5,1,63
50,2,15,2,40
50,2,7.5,1,46
50,1,30,4,67
50,2,15,1,47
50,1,3.75,4,40
50,2,3.75,3,43
50,1,11.25,4,47
50,1,33.75,4,72
52,1,3.75,5,52
52,1,11.25,3,35
52,1,3.75,2,34
52,3,3.75,3,48
52,2,7.5,3,55
52,3,7.5,2,52
52,3,7.5,1,56
52,1,7.5,1,45
52,3,30,4,64
51,4,7.5,3,44
51,3,11.25,1,46
51,4,26.25,4,59
51,3,7.5,3,50
51,3,3.75,3,68
51,4,7.5,5,42
51,1,3.75,3,62
51,1,11.25,3,55
51,3,3.75,1,37
51,1,11.25,2,81
51,3,11.25,2,53
51,1,11.25,2,48
51,1,7.5,1,37
51,1,11.25,2,73
51,2,11.25,2,36
51,2,3.75,3,59
51,4,15,4,30
51,4,15,3,34
51,3,30,4,66
51,4,7.5,2,70
51,4,22.5,5,51
51,1,18.75,5,56
51,2,22.5,4,72
51,1,11.25,2,39
51,1,3.75,2,46
52,4,7.5,3,48
52,4,33.75,5,74
52,4,11.25,4,48
52,4,3.75,1,47
52,3,7.5,3,46
52,3,3.75,4,46
52,1,11.25,1,37
52,1,11.25,5,39
52,3,3.75,3,39
52,3,3.75,1,55
52,2,11.25,3,59
52,3,15,3,51
52,1,11.25,4,33
52,1,22.5,4,66
52,3,15,3,52
52,3,15,1,72
52,1,7.5,5,43
51,3,11.25,3,43
51,3,11.25,3,30
51,2,11.25,3,38
51,4,3.75,2,65
51,2,11.25,2,48
51,4,7.5,1,66
52,1,7.5,4,43
52,1,3.75,2,43
52,2,7.5,3,68
52,4,18.75,5,68
52,2,11.25,3,50
52,1,7.5,2,30
52,2,7.5,5,38
52,2,7.5,5,44
52,1,3.75,3,59
52,1,7.5,1,35
53,3,11.25,5,62
53,1,3.75,1,86
53,1,11.25,2,48
53,1,7.5,2,74
53,1,7.5,3,56
53,2,11.25,1,45
53,1,15,2,49
53,1,15,1,45
53,1,11.25,5,63
53,2,15,1,44
53,4,15,5,43
53,2,3.75,2,65
53,2,7.5,3,43
53,3,11.25,2,34
53,2,11.25,3,38
53,3,11.25,2,55
53,4,3.75,1,74
53,3,15,2,56
53,1,11.25,1,69
53,4,3.75,5,45
50,1,11.25,2,37
50,1,11.25,1,72
50,2,7.5,2,37
50,3,15,5,38
50,1,11.25,3,72
50,1,11.25,1,75
50,1,11.25,5,40
50,1,37.5,5,62
50,3,11.25,5,37
50,1,3.75,4,51
50,3,7.5,3,64
54,1,11.25,3,63
54,1,7.5,1,54
54,2,11.25,3,37
54,1,11.25,1,58
54,1,11.25,2,63
54,1,7.5,5,46
54,2,11.25,1,65
54,2,18.75,5,60
54,1,15,3,30
54,2,11.25,2,69
54,1,15,1,54
54,1,15,4,34
53,1,7.5,3,37
53,2,7.5,3,64
53,2,15,2,61
53,1,11.25,4,37
53,2,7.5,2,46
53,1,15,1,30
53,1,11.25,4,38
53,2,33.75,4,59
53,4,37.5,5,60
53,3,3.75,1,54
53,4,7.5,1,53
51,1,3.75,4,40
51,2,15,2,55
51,1,7.5,1,30
51,2,7.5,1,41
51,2,15,3,62
51,3,3.75,1,61
51,2,3.75,3,52
51,1,11.25,3,58
51,1,7.5,5,35
51,1,3.75,1,50
51,1,11.25,2,57
51,3,11.25,1,49
52,2,15,2,54
52,2,11.25,5,41
52,3,15,2,67
52,4,7.5,5,47
52,3,15,2,37
52,3,7.5,5,55
52,3,15,3,62
52,1,3.75,2,58
52,2,7.5,4,48
52,4,7.5,4,37
52,1,37.5,4,71
52,1,30,5,58
52,4,3.75,2,66
52,1,7.5,3,67
52,2,11.25,4,38
52,3,15,1,50
50,1,3.75,5,46
50,3,3.75,5,51
50,1,3.75,3,36
50,1,7.5,1,44
50,1,7.5,3,71
50,3,7.5,5,35
50,3,26.25,4,71
50,1,7.5,1,37
50,1,3.75,3,60
50,3,3.75,4,53
50,2,15,5,39
54,3,7.5,2,59
54,3,26.25,5,69
54,1,3.75,4,33
54,2,7.5,3,49
54,1,7.5,2,74
54,3,15,3,60
54,3,11.25,4,32
51,1,7.5,5,30
51,1,7.5,3,40
51,2,15,2,39
51,3,15,2,56
51,1,3.75,3,33
51,3,7.5,3,59
51,1,3.75,3,30
51,3,7.5,3,56
51,3,7.5,3,64
52,4,11.25,1,57
52,4,3.75,2,40
52,4,3.75,2,50
52,4,3.75,1,71
52,4,15,3,33
52,4,11.25,3,61
52,4,11.25,2,39
52,2,7.5,4,47
52,4,26.25,4,67
52,2,3.75,1,64
52,1,7.5,3,30
52,4,3.75,4,48
52,2,11.25,5,37
52,3,11.25,1,69
52,2,3.75,3,48
50,3,15,1,58
50,2,15,1,30
50,2,33.75,5,59
50,4,3.75,2,41
50,3,3.75,2,59
50,4,3.75,2,59
50,3,11.25,2,33
50,1,11.25,2,72
53,1,11.25,4,48
53,1,30,4,59
53,2,18.75,5,56
53,3,7.5,3,30
53,2,7.5,2,58
53,1,3.75,3,40
53,1,18.75,5,56
53,4,7.5,2,70
53,3,15,3,58
53,1,7.5,2,30
53,4,30,4,53
53,4,30,5,60
53,4,22.5,4,64
53,4,3.75,3,32
53,4,15,2,40
53,4,3.75,1,69
52,4,22.5,5,52
52,4,15,3,38
52,3,15,1,51
52,2,7.5,5,49
52,2,15,3,57
52,3,15,1,74
52,1,11.25,4,39
53,3,18.75,5,48
53,4,3.75,2,66
53,3,37.5,5,64
53,3,11.25,2,52
53,3,7.5,1,42
53,4,15,2,47
53,2,26.25,4,58
53,2,3.75,1,43
54,1,11.25,4,59
54,1,15,2,73
54,2,7.5,3,56
54,2,15,2,46
54,2,3.75,1,78
54,3,15,3,60
54,1,3.75,1,52
54,4,7.5,4,41
54,2,15,5,42
50,2,3.75,2,54
50,2,3.75,5,33
50,3,11.25,3,30
50,3,15,1,47
50,1,15,4,34
50,1,11.25,1,59
50,4,41.25,5,61
50,3,7.5,2,67
50,1,11.25,2,56
50,3,33.75,5,50
50,2,11.25,2,58
50,4,11.25,3,40
50,4,37.5,5,61
50,4,3.75,5,35
50,4,37.5,5,60
54,4,3.75,4,58
54,3,7.5,1,49
54,3,15,1,43
54,2,3.75,5,39
54,2,7.5,4,56
54,3,7.5,1,72
54,4,3.75,2,55
51,3,41.25,4,57
51,2,18.75,5,64
51,1,7.5,2,68
51,2,15,2,50
51,3,18.75,4,62
51,1,15,3,41
51,1,7.5,3,41
51,3,7.5,1,36
51,3,3.75,4,30
51,1,3.75,3,56
51,2,37.5,4,67
51,2,3.75,2,50
51,3,3.75,1,58
51,4,7.5,1,64
51,3,37.5,4,52
51,4,11.25,2,37
51,3,26.25,4,55
51,3,3.75,2,40
47,1,18.75,4,57
47,1,33.75,5,55
47,1,30,4,57
47,2,7.5,3,35
47,2,7.5,4,36
47,1,11.25,2,44
47,1,7.5,2,33
47,1,3.75,3,38
47,3,3.75,1,38
47,3,26.25,4,58
47,2,3.75,4,49
47,2,11.25,3,64
47,1,7.5,3,47
47,3,3.75,2,41
47,1,11.25,1,37
47,2,30,4,47
47,2,11.25,2,49
47,2,3.75,2,54
47,3,3.75,3,40
47,3,22.5,5,46
47,4,11.25,1,55
49,4,7.5,3,62
49,3,3.75,1,30
49,2,11.25,2,43
49,2,18.75,5,55
49,4,11.25,4,60
49,4,11.25,2,34
49,1,11.25,1,57
49,3,33.75,5,53
47,2,7.5,5,34
47,1,3.75,2,49
47,1,3.75,3,47
47,1,15,5,53
47,3,3.75,1,54
47,3,7.5,1,43
47,4,3.75,3,30
47,4,30,4,59
47,2,7.5,1,45
47,2,30,5,60
47,1,26.25,4,54
47,2,11.25,1,41
47,2,7.5,1,37
47,4,30,5,50
47,4,30,5,49
47,4,3.75,3,47
47,3,7.5,3,65
47,3,7.5,5,33
46,4,30,4,63
46,3,3.75,3,46
46,4,11.25,1,40
46,3,15,4,44
46,2,22.5,4,44
46,2,3.75,2,44
46,3,7.5,2,36
48,1,7.5,2,57
48,3,30,5,58
48,2,3.75,3,44
48,1,7.5,3,64
48,1,26.25,5,45
48,3,7.5,2,40
48,2,7.5,1,51
48,1,7.5,2,32
48,3,15,5,43
48,1,3.75,4,36
48,1,7.5,2,36
48,2,11.25,3,62
48,1,7.5,2,51
48,1,11.25,3,53
48,4,18.75,4,60
48,3,11.25,1,54
48,1,11.25,5,30
48,4,3.75,2,38
48,3,11.25,4,42
49,1,7.5,5,30
49,3,7.5,2,64
49,3,7.5,4,41
49,1,7.5,5,40
49,4,11.25,4,30
49,2,3.75,1,52
49,4,11.25,1,63
49,1,3.75,2,39
49,3,7.5,3,59
45,1,7.5,3,51
45,1,3.75,3,62
45,3,7.5,1,43
45,2,3.75,5,37
45,1,3.75,2,53
45,3,30,5,44
45,1,11.25,3,35
45,4,3.75,2,36
45,4,7.5,3,51
45,2,11.25,2,52
47,2,11.25,1,37
47,3,3.75,2,41
47,2,7.5,2,43
47,2,3.75,2,45
47,2,3.75,3,62
47,1,22.5,4,71
47,1,7.5,1,50
47,3,3.75,3,50
47,3,3.75,1,42
49,4,15,5,60
49,4,3.75,5,32
49,4,7.5,5,34
49,3,7.5,1,60
49,3,3.75,2,61
49,1,7.5,1,62
49,2,7.5,3,50
48,4,7.5,4,41
48,3,26.25,5,67
48,3,11.25,1,50
48,4,3.75,2,36
48,3,26.25,4,63
48,1,3.75,4,34
48,4,3.75,5,44
48,4,3.75,4,38
48,3,7.5,3,57
48,1,3.75,3,30
48,3,7.5,2,41
48,4,26.25,5,62
48,1,22.5,5,44
49,2,7.5,1,30
49,2,30,5,64
49,2,7.5,5,42
49,4,7.5,2,51
49,4,3.75,3,43
49,4,11.25,3,58
46,4,3.75,2,36
46,4,7.5,1,35
46,4,15,5,65
46,4,3.75,1,35
46,4,7.5,1,46
46,4,3.75,2,59
48,4,11.25,2,39
48,4,3.75,3,57
48,4,11.25,4,50
48,3,11.25,5,41
48,4,7.5,4,46
48,2,22.5,5,59
45,3,7.5,1,35
45,1,11.25,2,41
45,2,11.25,5,47
45,3,7.5,3,30
45,2,18.75,4,60
45,1,3.75,2,36
45,2,3.75,5,40
45,2,11.25,2,64
45,1,11.25,3,38
45,2,30,4,61
48,2,3.75,3,32
48,4,11.25,2,51
48,1,11.25,1,30
48,2,11.25,4,43
48,1,22.5,5,46
48,3,18.75,4,65
48,1,3.75,3,38
48,1,7.5,1,66
48,1,3.75,4,39
45,1,7.5,2,58
45,1,11.25,1,42
45,1,18.75,5,46
45,1,3.75,2,65
45,3,7.5,2,30
45,1,7.5,4,35
45,2,11.25,5,59
45,1,3.75,4,30
45,1,7.5,2,56
45,2,26.25,5,51
45,1,3.75,1,41
45,2,3.75,2,41
46,3,11.25,4,51
46,3,7.5,1,58
46,2,7.5,2,38
46,4,15,4,51
46,3,18.75,4,60
46,3,11.25,1,35
46,4,7.5,2,30
48,2,3.75,1,54
48,2,7.5,2,59
48,1,7.5,3,37
48,1,3.75,3,66
48,1,11.25,1,58
48,4,7.5,3,36
48,2,11.25,3,63
48,4,11.25,1,33
48,3,3.75,3,58
48,1,7.5,2,45
49,2,30,5,44
49,3,3.75,1,58
49,4,26.25,4,56
49,3,7.5,4,32
49,3,3.75,2,55
49,1,7.5,3,35
47,1,11.25,3,48
47,3,3.75,3,43
47,2,3.75,2,36
47,3,3.75,2,51
47,2,7.5,1,58
47,4,7.5,2,54
47,4,11.25,5,40
45,3,7.5,4,43
45,3,11.25,1,47
45,3,18.75,5,49
45,1,3.75,2,30
45,1,3.75,3,59
45,3,3.75,1,47
45,1,3.75,2,52
45,2,7.5,2,32
45,3,3.75,2,54
45,2,11.25,1,53
45,3,11.25,3,30
45,1,15,5,52
45,1,3.75,1,30
45,3,7.5,2,57
45,3,22.5,4,43
45,2,11.25,5,34
49,4,11.25,4,48
49,4,3.75,2,38
49,4,30,5,65
49,4,7.5,2,55
49,4,11.25,5,38
49,4,3.75,1,50
47,3,18.75,5,47
47,4,30,4,49
47,3,3.75,2,33
47,2,15,5,55
47,2,11.25,3,62
47,3,7.5,3,41
47,1,3.75,2,52
45,2,18.75,5,66
45,2,11.25,4,42
45,4,3.75,3,53
45,4,7.5,1,48
45,1,3.75,4,46
45,1,3.75,4,36
45,1,3.75,4,41
45,4,3.75,4,38
45,4,7.5,3,35
46,3,15,5,53
46,2,3.75,2,46
46,1,3.75,3,55
46,3,22.5,4,62
46,2,7.5,1,55
46,3,7.5,1,42
46,1,3.75,3,33
46,2,3.75,4,37
46,3,3.75,1,33
46,4,26.25,5,42
47,1,3.75,3,55
47,2,3.75,3,30
47,3,26.25,5,65
47,3,7.5,2,30
47,2,26.25,4,55
47,1,11.25,4,53
47,1,3.75,3,67
47,3,11.25,5,45
47,1,11.25,3,63
47,1,7.5,3,50
47,1,3.75,2,43
47,2,7.5,4,33
46,2,26.25,5,56
46,3,22.5,4,51
46,4,3.75,1,30
46,2,30,5,50
46,4,7.5,2,45
46,2,11.25,3,51
46,3,30,4,57
46,1,7.5,2,36
46,1,22.5,4,44
46,1,26.25,5,39
46,1,3.75,3,47
48,1,7.5,4,40
48,1,3.75,2,43
48,3,11.25,5,49
48,2,3.75,4,45
48,4,7.5,2,67
48,4,11.25,4,34
48,2,3.75,3,47
49,3,3.75,3,34
49,3,7.5,1,56
49,1,7.5,3,67
49,1,3.75,5,36
49,3,3.75,5,38
49,2,11.25,2,47
49,1,18.75,4,55
49,3,3.75,1,62
49,1,7.5,2,60
46,2,3.75,1,49
46,1,15,4,48
46,3,7.5,3,49
46,3,7.5,3,38
46,2,3.75,1,43
46,3,15,5,60
46,1,3.75,2,36
46,1,7.5,2,43
46,1,3.75,3,30
48,2,3.75,1,33
48,3,3.75,2,63
48,2,3.75,2,63
48,1,3.75,3,58
48,1,3.75,4,36
48,1,18.75,5,46
48,3,3.75,2,39
48,2,18.75,4,48
48,1,7.5,5,33
46,1,18.75,5,56
46,1,3.75,3,30
46,2,7.5,3,54
46,1,11.25,3,43
46,1,3.75,4,30
46,1,3.75,3,46
46,2,7.5,3,30
46,1,3.75,2,53
46,1,3.75,1,31
46,3,3.75,3,51
46,3,3.75,2,57
45,2,3.75,5,43
45,4,15,5,67
45,2,3.75,5,40
45,2,3.75,2,31
45,3,3.75,3,37
45,3,11.25,2,49
45,4,11.25,1,36
47,3,7.5,3,31
47,1,22.5,5,55
47,4,18.75,5,58
47,3,22.5,4,53
47,3,7.5,2,30
47,2,7.5,1,60
47,2,7.5,1,48
46,3,3.75,2,54
46,1,18.75,5,54
46,4,3.75,5,38
46,4,3.75,5,38
46,3,15,4,47
46,1,7.5,1,30
46,3,3.75,1,56
46,1,18.75,4,60
45,4,11.25,3,31
45,4,3.75,4,37
45,1,3.75,3,33
45,3,11.25,4,41
45,1,26.25,5,61
45,4,22.5,5,69
46,2,7.5,2,61
46,4,15,5,46
46,3,11.25,3,50
46,1,7.5,3,57
46,4,11.25,1,56
46,3,7.5,5,35
46,4,3.75,2,31
49,4,30,5,69
49,2,11.25,3,47
49,3,7.5,3,32
49,4,3.75,4,30
49,4,3.75,2,62
49,1,11.25,3,46
46,2,7.5,1,38
46,1,3.75,4,30
46,1,3.75,2,41
46,1,3.75,2,57
46,1,3.75,2,59
46,1,18.75,5,52
46,1,3.75,4,39
46,2,22.5,4,62
46,2,30,4,47
46,2,3.75,1,30
46,2,33.75,4,52
47,3,11.25,5,52
47,4,3.75,2,56
47,2,15,5,55
47,4,33.75,5,38
47,4,3.75,1,58
47,1,11.25,2,47
47,4,3.75,5,30
47,1,11.25,1,50
47,1,3.75,3,34
46,1,3.75,5,30
46,1,22.5,5,50
46,2,7.5,2,32
46,2,3.75,2,55
46,2,11.25,1,57
46,2,3.75,2,30
46,3,33.75,5,40
46,3,22.5,4,61
46,1,33.75,5,51
46,3,33.75,5,57
46,4,7.5,2,57
46,2,7.5,1,35
46,2,7.5,1,33
46,3,15,5,35
46,2,3.75,1,48
46,1,7.5,2,67
46,1,3.75,4,41
46,1,33.75,4,71
46,1,7.5,1,37
46,2,11.25,2,44
46,2,26.25,4,70
46,1,3.75,4,34
46,2,7.5,5,38
46,2,7.5,5,40
46,3,3.75,3,35
46,1,3.75,3,45
48,2,3.75,1,34
48,2,30,4,48
48,3,30,4,51
48,1,11.25,5,66
48,3,3.75,3,51
48,3,11.25,3,40
48,2,26.25,5,63
48,1,11.25,3,59
48,3,7.5,3,39
45,4,7.5,1,52
45,2,11.25,1,37
45,1,7.5,4,41
45,4,3.75,3,39
45,2,33.75,4,65
45,2,3.75,2,57
45,4,3.75,3,38
45,4,7.5,3,34
45,1,11.25,3,71
43,4,0,1,41
43,4,15,5,38
43,3,0,4,32
43,4,3.75,2,47
43,3,0,1,52
43,4,18.75,5,52
43,2,0,3,33
41,3,3.75,2,39
41,1,7.5,1,55
41,2,11.25,5,42
41,2,3.75,1,30
41,2,11.25,5,59
41,2,3.75,3,58
41,4,3.75,1,30
41,1,15,4,51
41,2,7.5,2,30
41,2,3.75,1,54
41,3,3.75,2,31
44,4,22.5,5,43
44,4,7.5,2,48
44,3,0,3,30
44,4,0,2,33
44,1,30,4,49
44,4,11.25,5,61
41,3,3.75,3,34
41,3,3.75,3,30
41,2,3.75,1,30
41,2,18.75,5,43
41,2,0,2,53
41,2,0,1,51
41,3,7.5,4,30
41,1,15,5,49
41,1,7.5,5,55
41,1,3.75,5,30
41,3,7.5,4,53
41,1,3.75,1,55
42,1,3.75,1,35
42,2,22.5,5,42
42,1,11.25,5,56
42,2,7.5,2,31
42,2,3.75,1,49
42,3,22.5,5,48
42,2,7.5,2,37
42,1,0,3,37
42,1,3.75,1,47
42,4,7.5,3,40
44,2,3.75,3,48
44,3,3.75,1,33
44,1,0,2,45
44,1,3.75,2,30
44,1,15,4,42
44,2,3.75,2,49
44,1,11.25,5,53
44,1,3.75,3,55
44,2,3.75,2,51
44,3,7.5,1,31
44,4,30,4,55
44,3,30,4,41
44,1,3.75,2,53
44,2,30,5,42
44,1,7.5,4,34
44,1,3.75,5,33
44,1,7.5,2,56
44,2,7.5,2,30
44,1,3.75,2,56
44,2,0,2,53
44,3,3.75,3,39
44,1,15,5,54
44,1,3.75,1,42
44,3,7.5,1,47
44,2,7.5,2,56
44,4,7.5,1,30
44,4,3.75,3,50
44,2,7.5,1,30
44,3,3.75,2,44
44,3,15,4,50
44,2,15,5,53
41,3,3.75,5,34
41,3,3.75,2,30
41,3,3.75,1,45
41,2,0,3,57
41,1,3.75,1,48
41,2,7.5,2,57
41,2,7.5,1,37
41,2,0,2,30
42,2,3.75,5,33
42,3,0,3,34
42,1,22.5,5,54
42,1,18.75,4,64
42,3,3.75,1,47
42,2,3.75,2,30
42,3,18.75,5,52
42,3,7.5,4,42
42,2,3.75,2,35
44,4,7.5,3,42
44,2,3.75,3,46
44,4,7.5,2,54
44,2,0,2,46
44,3,7.5,4,30
44,4,0,3,50
44,1,3.75,4,30
44,1,18.75,4,36
41,1,0,1,30
41,1,3.75,2,30
41,3,18.75,5,46
41,1,7.5,1,54
41,1,7.5,3,40
41,1,22.5,4,41
41,4,15,5,47
41,2,22.5,5,37
41,4,3.75,1,41
41,2,3.75,3,30
43,3,0,2,45
43,4,7.5,4,36
43,3,0,1,46
43,2,22.5,4,51
43,3,7.5,4,44
43,3,7.5,1,40
44,1,3.75,1,30
44,2,3.75,2,47
44,3,3.75,3,49
44,1,3.75,1,30
44,3,7.5,2,38
44,3,3.75,1,45
44,1,7.5,2,44
44,3,30,4,51
43,1,3.75,3,38
43,2,7.5,1,48
43,1,18.75,4,50
43,2,22.5,5,44
43,1,22.5,4,52
43,3,3.75,1,30
43,3,3.75,3,52
43,2,3.75,3,30
43,3,0,2,41
43,3,7.5,2,49
43,1,30,4,48
43,2,26.25,5,41
40,1,0,3,57
40,2,22.5,5,53
40,1,3.75,4,33
40,1,0,3,33
40,2,3.75,3,30
40,1,7.5,2,50
40,3,18.75,4,39
40,2,3.75,1,39
40,2,3.75,1,37
40,1,3.75,5,30
40,2,3.75,3,41
40,4,7.5,1,40
43,1,7.5,4,30
43,1,3.75,1,55
43,1,0,2,53
43,1,3.75,1,42
43,2,3.75,1,33
43,1,0,5,30
43,3,22.5,4,51
43,1,3.75,2,45
43,2,3.75,1,30
43,1,3.75,3,45
43,2,3.75,1,47
43,1,22.5,4,58
44,1,0,5,39
44,4,7.5,2,37
44,2,3.75,1,46
44,4,3.75,1,57
44,1,7.5,1,30
44,2,3.75,2,33
44,1,30,4,44
44,1,0,3,38
44,2,3.75,2,40
44,4,0,3,45
44,2,7.5,3,55
40,2,22.5,4,46
40,4,11.25,5,42
40,4,3.75,3,31
40,4,7.5,3,30
40,4,18.75,4,56
40,4,22.5,5,39
40,2,7.5,5,38
40,3,3.75,3,54
40,3,3.75,4,30
40,1,0,3,30
40,3,7.5,1,39
40,3,7.5,5,35
40,4,0,3,30
40,4,3.75,3,50
40,1,26.25,4,55
44,3,0,1,57
44,4,30,5,45
44,2,3.75,3,52
44,3,7.5,3,56
44,2,0,1,52
44,3,3.75,5,32
44,3,0,3,37
44,4,7.5,1,30
44,4,7.5,2,30
44,2,3.75,1,30
44,1,7.5,3,40
44,2,3.75,5,40
44,2,3.75,2,36
44,3,7.5,1,61
44,2,3.75,3,54
44,4,3.75,3,55
44,3,7.5,3,43
41,2,0,2,30
41,4,22.5,5,37
41,2,3.75,2,30
41,4,30,5,52
41,1,7.5,2,39
41,1,0,2,53
41,2,7.5,2,38
41,4,7.5,2,44
43,4,18.75,5,50
43,4,0,1,38
43,4,7.5,2,60
43,4,0,4,35
43,4,3.75,3,34
43,4,0,4,41
42,2,3.75,2,32
42,4,15,5,51
42,3,0,2,31
42,3,22.5,5,58
42,4,26.25,5,41
42,3,0,5,30
42,1,18.75,4,49
40,1,7.5,5,30
40,2,22.5,4,53
40,2,30,4,37
40,2,22.5,4,44
40,1,7.5,2,45
40,1,30,5,42
40,2,3.75,4,30
40,2,3.75,2,37
40,1,0,3,56
40,1,3.75,1,33
40,1,7.5,3,31
44,3,7.5,5,35
44,3,0,1,31
44,2,30,5,37
44,4,22.5,4,54
44,1,7.5,3,48
44,2,7.5,3,49
44,2,0,1,57
42,3,11.25,5,62
